note_id,user_id,nickname,title,desc,text,liked_count_num,collected_count_num,comment_count_num,share_count_num,total_interaction,time,note_url,source_keyword
69e98736000000002200eb73,6533a1500000000004008bf0,老王的动物园,《搞笑动物大合集》耗时两年半，时长3615秒,#搞笑动物解说[话题]# #搞笑[话题]# #动物世界[话题]#,《搞笑动物大合集》耗时两年半，时长3615秒 #搞笑动物解说[话题]# #搞笑[话题]# #动物世界[话题]#,9679,7648,332,1759,19418,1776912182000,https://www.xiaohongshu.com/explore/69e98736000000002200eb73?xsec_token=ABKNZEJ_fq6D1uu4ie1MdrO567kwO1lVGZvd8Fvvg1cDg=&xsec_source=pc_search,长视频
67800748000000000203c6dc,6666906000000000030315e3,仿生小周会不会幻汀,放假刷到我算是有福了🤩,#某幻君[话题]# #哔哩哔哩[话题]# #老番茄[话题]# #电子榨菜[话题]# #中国boy[话题]# #刷到就是赚到[话题]##放假[话题]#,放假刷到我算是有福了🤩 #某幻君[话题]# #哔哩哔哩[话题]# #老番茄[话题]# #电子榨菜[话题]# #中国boy[话题]# #刷到就是赚到[话题]##放假[话题]#,9389,5456,619,753,16217,1736443720000,https://www.xiaohongshu.com/explore/67800748000000000203c6dc?xsec_token=ABsTbz3PWrFip0H6xqtdc0baku8D7aWPlGNgjKe3qKtiM=&xsec_source=pc_search,长视频
69fc58f8000000003701edf8,68613a8f000000001b01a7d0,Nata✨ A✨S✨M✨R,ASMR 1小时温柔眼部清洁｜黏腻嘴部音｜超近距,"沉浸式1小时温柔眼部护理 ✨
超近距离的细腻清洁、黏腻嘴部音与轻柔环境音乐，带来放松又安心的ASMR体验。适合睡前、学习放松或减压时收听，让自己慢慢进入平静状态💤
🌙 无人声
🎧 建议佩戴耳机获得更佳体验
✨ 包含：眼部清洁 / 轻柔护理 / Sticky Mouth Sounds / Ambient Music
#ASMR[话题]#
#眼部清洁[话题]#
#无人声ASMR[话题]#
#嘴部音[话题]#
#沉浸式护理[话题]#
#助眠[话题]#
#白噪音[话题]#
#氛围感[话题]#","ASMR 1小时温柔眼部清洁｜黏腻嘴部音｜超近距 沉浸式1小时温柔眼部护理 ✨
超近距离的细腻清洁、黏腻嘴部音与轻柔环境音乐，带来放松又安心的ASMR体验。适合睡前、学习放松或减压时收听，让自己慢慢进入平静状态💤
🌙 无人声
🎧 建议佩戴耳机获得更佳体验
✨ 包含：眼部清洁 / 轻柔护理 / Sticky Mouth Sounds / Ambient Music
#ASMR[话题]#
#眼部清洁[话题]#
#无人声ASMR[话题]#
#嘴部音[话题]#
#沉浸式护理[话题]#
#助眠[话题]#
#白噪音[话题]#
#氛围感[话题]#",9284,3924,82,239,13529,1778145528000,https://www.xiaohongshu.com/explore/69fc58f8000000003701edf8?xsec_token=ABAxKNC_fiHVKolD072jcTBbArTGYdkpcKyyif1li13C4=&xsec_source=pc_search,长视频
69eb4eea000000003501d280,681993ad000000000a03e85c,小满,女宝！不要让短视频吞没你的脑子2.0🎬,"长视频&播客推荐第二期来啦！希望大家喜欢🫶
	
也欢迎大家在评论区互相分享宝藏电影/播客哟
	
#电影推荐[话题]# #女性主义[话题]# #穿普拉达的女王[话题]# #播客推荐[话题]# #女性成长[话题]#  #自我提升[话题]# #高中生[话题]# #女大学生[话题]# #Allin我自己[话题]#","女宝！不要让短视频吞没你的脑子2.0🎬 长视频&播客推荐第二期来啦！希望大家喜欢🫶
	
也欢迎大家在评论区互相分享宝藏电影/播客哟
	
#电影推荐[话题]# #女性主义[话题]# #穿普拉达的女王[话题]# #播客推荐[话题]# #女性成长[话题]#  #自我提升[话题]# #高中生[话题]# #女大学生[话题]# #Allin我自己[话题]#",9239,5438,196,256,15129,1777028842000,https://www.xiaohongshu.com/explore/69eb4eea000000003501d280?xsec_token=ABRET9MBkuEURainRpAQrjRiei6zVRccmGX9ZUP_ZxLPU=&xsec_source=pc_search,长视频
66dc1117000000001e01b16a,663e344d0000000003031be5,阿哩哩哩,推文素材，礼貌拿,#推文素材[话题]#  #小说推文素材免费自取[话题]#  #解压[话题]#,推文素材，礼貌拿 #推文素材[话题]#  #小说推文素材免费自取[话题]#  #解压[话题]#,9100,3360,1910,1540,15910,1725753663000,https://www.xiaohongshu.com/explore/66dc1117000000001e01b16a?xsec_token=ABUbJTaoBx6ow_N-LSpDQ-CjoLUCvEeyjEGAyCaiRZCH0=&xsec_source=pc_search,长视频
6a002647000000003502f60b,69c7ab2e00000000320342ac,小柴胡讲历史,一期视频看懂九子夺嫡,#RED新生代创作大赛[话题]# #中国历史[话题]# #人文历史趣发现[话题]# #嫡长子与生俱来的威严[话题]# #历史知识[话题]# #历史的遗憾[话题]# #历史文化[话题]# #一读就上瘾的中国史[话题]# #历史人物[话题]# @薯队长 @薯管家,一期视频看懂九子夺嫡 #RED新生代创作大赛[话题]# #中国历史[话题]# #人文历史趣发现[话题]# #嫡长子与生俱来的威严[话题]# #历史知识[话题]# #历史的遗憾[话题]# #历史文化[话题]# #一读就上瘾的中国史[话题]# #历史人物[话题]# @薯队长 @薯管家,8955,3586,79,632,13252,1778414823000,https://www.xiaohongshu.com/explore/6a002647000000003502f60b?xsec_token=ABVZplJbSAZ2kn-EY6METttdUVz0dLyYifKMGEK6zUe2I=&xsec_source=pc_search,长视频
694de7cd000000001e0082a4,6822fa17000000000a03d51d,历史集说,就他了！开睡！,一口气听完张居正的一生！#历史集说[话题]# #明朝[话题]# #张居正[话题]# #历史人物[话题]# #睡前故事[话题]#,就他了！开睡！ 一口气听完张居正的一生！#历史集说[话题]# #明朝[话题]# #张居正[话题]# #历史人物[话题]# #睡前故事[话题]#,8902,5116,212,629,14859,1766754120000,https://www.xiaohongshu.com/explore/694de7cd000000001e0082a4?xsec_token=ABw1WWK4Kg_qKpjY7tnQHe6v6grp46djBCaRcowX_JTE8=&xsec_source=pc_search,长视频
6885c749000000002400a88e,64cbb036000000000b0089a6,毛毛动物园,本视频共耗时三个半月制作，奇葩动物大合集,本视频共耗时三个半月制作，一口气带您看完各种动物的奇葩日常 ﻿#动物科普[话题]#﻿ ﻿#动物解说[话题]#﻿ ﻿#一代人有一代人的动物世界[话题]#﻿ ﻿#神奇动物在小红书[话题]#﻿ ﻿#奇葩动物[话题]#﻿ ﻿#动物的迷惑行为[话题]#﻿,本视频共耗时三个半月制作，奇葩动物大合集 本视频共耗时三个半月制作，一口气带您看完各种动物的奇葩日常 ﻿#动物科普[话题]#﻿ ﻿#动物解说[话题]#﻿ ﻿#一代人有一代人的动物世界[话题]#﻿ ﻿#神奇动物在小红书[话题]#﻿ ﻿#奇葩动物[话题]#﻿ ﻿#动物的迷惑行为[话题]#﻿,8787,5188,212,528,14715,1753597769000,https://www.xiaohongshu.com/explore/6885c749000000002400a88e?xsec_token=ABjamoQHM28C3F7OY0MkLqBeAvnjCC6J6h-GAaTV65Wxo=&xsec_source=pc_search,长视频
696c77100000000022008b91,658afffb0000000022014bc5,夜未央,一小时超长合集：祝大家晚安好梦~,#末日[话题]# #末日生存[话题]# #末世[话题]# #原创动画[话题]# #合集[话题]# #一口气看完[话题]# #一口气看完系列[话题]# #极寒[话题]# #末世[话题]#,一小时超长合集：祝大家晚安好梦~ #末日[话题]# #末日生存[话题]# #末世[话题]# #原创动画[话题]# #合集[话题]# #一口气看完[话题]# #一口气看完系列[话题]# #极寒[话题]# #末世[话题]#,8763,5929,334,481,15507,1768716048000,https://www.xiaohongshu.com/explore/696c77100000000022008b91?xsec_token=ABurAX8rRIOAJxuISHpNFyvfWeXtwmzvfPaTqW8QXL87k=&xsec_source=pc_search,长视频
6976db23000000002801ff0d,66c499cb000000001b018196,酱子啃瓜,细品如懿传之——如皇驾到捉奸局！,#如懿传[话题]#,细品如懿传之——如皇驾到捉奸局！ #如懿传[话题]#,8469,922,481,728,10600,1769397027000,https://www.xiaohongshu.com/explore/6976db23000000002801ff0d?xsec_token=ABjhWR0eIdE8LZzZDQD8cTxeIpe-Ml9WxyZLT2Jx0I5hs=&xsec_source=pc_search,长视频
690870410000000005038b88,68a3cff8000000001900dc7e,日记本,最好是恐游/剧情向，视频越长越好,"如题，是苦逼小画手需要一边敲屏幕一边看(听？)，抬头频率特别特别低，又听的很认真不想错过各种剧情细节[完啦R]
各位一线例如桃黑黑散人都快要听完了，最喜欢的是岚少所有视频都已经看包浆了....
想求助一下大家还有没有什么珍藏....(私心是比较喜欢声音好听的、不要太嗲女声)
	
#不知道打什么标签[话题]# #求助[话题]# #up主推荐[话题]# #生活小妙招[话题]# #宝宝辅食[话题]# #技能五子棋[话题]# tag全都是乱打的","最好是恐游/剧情向，视频越长越好 如题，是苦逼小画手需要一边敲屏幕一边看(听？)，抬头频率特别特别低，又听的很认真不想错过各种剧情细节[完啦R]
各位一线例如桃黑黑散人都快要听完了，最喜欢的是岚少所有视频都已经看包浆了....
想求助一下大家还有没有什么珍藏....(私心是比较喜欢声音好听的、不要太嗲女声)
	
#不知道打什么标签[话题]# #求助[话题]# #up主推荐[话题]# #生活小妙招[话题]# #宝宝辅食[话题]# #技能五子棋[话题]# tag全都是乱打的",8262,5813,731,372,15178,1762160705000,https://www.xiaohongshu.com/explore/690870410000000005038b88?xsec_token=ABDHesAATrswTg-uFCN0l0sNi2C-_Iru2rBXWvU8Nl1HY=&xsec_source=pc_search,长视频
67862b4e000000001a01eabf,6665a9c5000000001b0389da,1440kHz,【中字】起司男孩 304 黄雪王子,"SpongeBob SquarePants#
304 Snow Yellow and the Seven Jellies
﻿#海绵宝宝[话题]#﻿ ﻿#起司男孩[话题]#﻿ ﻿#SpongeBob[话题]#﻿","【中字】起司男孩 304 黄雪王子 SpongeBob SquarePants#
304 Snow Yellow and the Seven Jellies
﻿#海绵宝宝[话题]#﻿ ﻿#起司男孩[话题]#﻿ ﻿#SpongeBob[话题]#﻿",8193,2271,72,3517,14053,1736846158000,https://www.xiaohongshu.com/explore/67862b4e000000001a01eabf?xsec_token=ABe2uRRs-tIxjiEyufHEr6Pe7RPcFfRKXtIbfNkNWzGYo=&xsec_source=pc_search,长视频
68479e5c000000002100d197,61bec07a00000000020199e1,燕子(接满了）,一些我画画的时候听的东西,"唐突汇总一下我的电子榨菜，因为博主属于非常喜欢听故事并且画画的时候一定要听点有情节的东西的人，同时发现大家好像都有点头疼画画的时候听什么的问题，于是把我的私货整理了一下…具体如下图，分为讲故事/游戏实况/跑团实况/公开课四部分:
	
因为博主学历也比较一般所以知识密度高的低的都有，大家各取所需，总的来说大概标准如下:
1.口条清晰，不需要字幕
2.没有很晦涩的内容
3.够长，能看到天荒地老
4.游戏实况对话内容全读，不需要切出去看画面
5.总体来说主播情绪比较稳定
#电子榨菜[话题]# #视频推荐[话题]# #画画的日常[话题]#","一些我画画的时候听的东西 唐突汇总一下我的电子榨菜，因为博主属于非常喜欢听故事并且画画的时候一定要听点有情节的东西的人，同时发现大家好像都有点头疼画画的时候听什么的问题，于是把我的私货整理了一下…具体如下图，分为讲故事/游戏实况/跑团实况/公开课四部分:
	
因为博主学历也比较一般所以知识密度高的低的都有，大家各取所需，总的来说大概标准如下:
1.口条清晰，不需要字幕
2.没有很晦涩的内容
3.够长，能看到天荒地老
4.游戏实况对话内容全读，不需要切出去看画面
5.总体来说主播情绪比较稳定
#电子榨菜[话题]# #视频推荐[话题]# #画画的日常[话题]#",8128,6370,158,402,15058,1749524060000,https://www.xiaohongshu.com/explore/68479e5c000000002100d197?xsec_token=ABb0lDbyWOpEjlhp-hPO4RsZWLsGgTuxTD11C1GPpFb5s=&xsec_source=pc_search,长视频
689c41d8000000001d00f361,611c7f7e0000000001008b89,潘的人生碎片,超长35min好物/杂货分享,#种草视频[话题]# #好物[话题]# #无广告纯分享[话题]#,超长35min好物/杂货分享 #种草视频[话题]# #好物[话题]# #无广告纯分享[话题]#,8118,2403,316,197,11034,1755070936000,https://www.xiaohongshu.com/explore/689c41d8000000001d00f361?xsec_token=ABoX4ELAL4ZZdgt8gN5K2wa0DXDV6YLPXl6kve7kJJ53s=&xsec_source=pc_search,长视频
68cd667e000000000b01353b,593f7b1482ec392d04151012,可乐王,AI视频生产流程，收藏这篇就够！,"今天给你们上一套完整的AI视频【工业流程】！ 亲测有效，从想法到成片，一条龙直接毕业🎓 想做AI博主或者搞副业的，赶紧把这份作业抄走！
	
1️⃣ 剧本和分镜稿：交给AI大脑🧠
▪️ 工具：ChatGPT / Claude / Deepseek 别自己苦哈哈想了！直接跟AI说你要啥。
直接复制这段“咒语”去用： 「写一个60秒视频脚本，主题是[xxx]，风格[xxx]。严格按【场景X】-【画面描述】-【配音】格式写。【画面描述】要详细，方便后面AI画画。」 👉 喂饭喂到嘴边了，AI吐给你的稿子就是你后续所有操作的SOP！
	
2️⃣ 画面生成：Midjourney YYDS🎨
▪️ 工具：Midjourney
拿到上一步的【画面描述】，直接丢给MJ。 MJ的图，质感真的没得说。电影感、故事感直接拉满！
几个小技巧：
▪️ 画面比例：做短视频就加--ar 9:16，横版就--ar 16:9
▪️ 风格统一：想让所有画风都一样？记住这个神仙参数 --sref！拿第一张满意的图当风格参考，后面出的图都一个味儿，稳！
	
3️⃣ 让画「动」起来：注入灵魂✨
▪️ 工具：Runway / Veo3 / Midjourney Video
Veo3可以把MJ生成的图扔进去，设置首帧（和尾帧），再给到生成什么内容的咒语，就会自动补齐成精美的动画效果啦。Veo3会同时生成音效，真的非常省心省时间！但就是目前的人声AI感还有点强，可以再单独生成人声覆盖。但大部分音效都已经很强了！
	
4️⃣ AI配音：告别夹子音📢
▪️ 工具：ElevenLabs
剪映自带的AI音色听腻了吧？试试这个。 里面的音色库巨丰富，磁性大叔音、温柔小姐姐音…随便选。关键是能调【Stability稳定性】，数值越低，感情起伏越大，旁白听着就不那么“AI”了。我一般设在25-50%。 把第一步稿子里的【配音】文字粘进去，生成的MP3下载好。
	
5️⃣ 终极缝合：剪映出山🎬
▪️ 工具：剪映专业版
把前面搞定的所有视频片段、配音MP3，全部丢进剪映
▪️ 轨道1：视频素材按顺序铺好
▪️ 轨道2：配音和画面对齐
▪️ 轨道3：找个合适的BGM，音量拉低点别抢戏
▪️ 智能字幕：一键生成，然后校对一下错别字就行
	
#AI生成[话题]# #人工智能艺术[话题]# #ai[话题]#","AI视频生产流程，收藏这篇就够！ 今天给你们上一套完整的AI视频【工业流程】！ 亲测有效，从想法到成片，一条龙直接毕业🎓 想做AI博主或者搞副业的，赶紧把这份作业抄走！
	
1️⃣ 剧本和分镜稿：交给AI大脑🧠
▪️ 工具：ChatGPT / Claude / Deepseek 别自己苦哈哈想了！直接跟AI说你要啥。
直接复制这段“咒语”去用： 「写一个60秒视频脚本，主题是[xxx]，风格[xxx]。严格按【场景X】-【画面描述】-【配音】格式写。【画面描述】要详细，方便后面AI画画。」 👉 喂饭喂到嘴边了，AI吐给你的稿子就是你后续所有操作的SOP！
	
2️⃣ 画面生成：Midjourney YYDS🎨
▪️ 工具：Midjourney
拿到上一步的【画面描述】，直接丢给MJ。 MJ的图，质感真的没得说。电影感、故事感直接拉满！
几个小技巧：
▪️ 画面比例：做短视频就加--ar 9:16，横版就--ar 16:9
▪️ 风格统一：想让所有画风都一样？记住这个神仙参数 --sref！拿第一张满意的图当风格参考，后面出的图都一个味儿，稳！
	
3️⃣ 让画「动」起来：注入灵魂✨
▪️ 工具：Runway / Veo3 / Midjourney Video
Veo3可以把MJ生成的图扔进去，设置首帧（和尾帧），再给到生成什么内容的咒语，就会自动补齐成精美的动画效果啦。Veo3会同时生成音效，真的非常省心省时间！但就是目前的人声AI感还有点强，可以再单独生成人声覆盖。但大部分音效都已经很强了！
	
4️⃣ AI配音：告别夹子音📢
▪️ 工具：ElevenLabs
剪映自带的AI音色听腻了吧？试试这个。 里面的音色库巨丰富，磁性大叔音、温柔小姐姐音…随便选。关键是能调【Stability稳定性】，数值越低，感情起伏越大，旁白听着就不那么“AI”了。我一般设在25-50%。 把第一步稿子里的【配音】文字粘进去，生成的MP3下载好。
	
5️⃣ 终极缝合：剪映出山🎬
▪️ 工具：剪映专业版
把前面搞定的所有视频片段、配音MP3，全部丢进剪映
▪️ 轨道1：视频素材按顺序铺好
▪️ 轨道2：配音和画面对齐
▪️ 轨道3：找个合适的BGM，音量拉低点别抢戏
▪️ 智能字幕：一键生成，然后校对一下错别字就行
	
#AI生成[话题]# #人工智能艺术[话题]# #ai[话题]#",7733,10000,53,1326,19112,1758291582000,https://www.xiaohongshu.com/explore/68cd667e000000000b01353b?xsec_token=ABQu3rXLA5Cf9izn8urDs_oDRzzmdzCaJLQFslmEkBSOg=&xsec_source=pc_search,长视频
69706c62000000000a028095,68a6deb900000000190105e6,野人完结动画,一口气看完（大胃王吃播）完结文小故事,#一口气看完[话题]# #沙雕动画[话题]# #完结文[话题]# #爽文[话题]# #电子榨菜[话题]# #睡前故事[话题]# #动画小故事[话题]# #吃播[话题]#,一口气看完（大胃王吃播）完结文小故事 #一口气看完[话题]# #沙雕动画[话题]# #完结文[话题]# #爽文[话题]# #电子榨菜[话题]# #睡前故事[话题]# #动画小故事[话题]# #吃播[话题]#,7652,2255,326,240,10473,1768975458000,https://www.xiaohongshu.com/explore/69706c62000000000a028095?xsec_token=ABoTbYWBkBOzbk3I0w43viOo0cSEM0q3rJF9Qe_6Z6CCc=&xsec_source=pc_search,长视频
6a043d770000000035024736,5b1ea85f4eacab3878207c55,不懒李,[长视频注意] 50万人看过的空镜头拍摄教程,"去年发到B站上了热门，制作时整理了大量过往拍摄的素材，好像这个视频之后，再也没这么良心过，哈哈，今天自己转自己的视频到红薯～～
#空镜头[话题]# #日常记录[话题]# #拍摄教程[话题]# #构图教程[话题]# #拍风景[话题]# #风光摄影[话题]#","[长视频注意] 50万人看过的空镜头拍摄教程 去年发到B站上了热门，制作时整理了大量过往拍摄的素材，好像这个视频之后，再也没这么良心过，哈哈，今天自己转自己的视频到红薯～～
#空镜头[话题]# #日常记录[话题]# #拍摄教程[话题]# #构图教程[话题]# #拍风景[话题]# #风光摄影[话题]#",7678,7352,63,582,15675,1778676902000,https://www.xiaohongshu.com/explore/6a043d770000000035024736?xsec_token=ABamF8OXaHGrzNKvK275S4LgWrL5Qe7KzHSRgqk5_zH1U=&xsec_source=pc_search,长视频
69398b78000000000d00f849,5b067b544eacab3586b0c4f7,格格驾到AI,ASMR | 荒野求生徒步，你会带哪个压缩食物？,"接上一期的压缩食物，第二期来喽！
#asmr[话题]# #解压[话题]# #极度舒适[话题]##有趣的美食[话题]#＃食尖上的旅行 #荒野求生[话题]# #asmr治愈[话题]##aiasmr[话题]##asmr[话题]##AlChannel[话题]# ⚠️ai制作的视频，仅供娱乐哦！请注意甄别！","ASMR | 荒野求生徒步，你会带哪个压缩食物？ 接上一期的压缩食物，第二期来喽！
#asmr[话题]# #解压[话题]# #极度舒适[话题]##有趣的美食[话题]#＃食尖上的旅行 #荒野求生[话题]# #asmr治愈[话题]##aiasmr[话题]##asmr[话题]##AlChannel[话题]# ⚠️ai制作的视频，仅供娱乐哦！请注意甄别！",7561,1317,279,1074,10231,1765378936000,https://www.xiaohongshu.com/explore/69398b78000000000d00f849?xsec_token=ABd34vC3Ng4AOQYWxiVN-2XDVe0g-iUnd9ozB6QR5axoU=&xsec_source=pc_search,长视频
68c2d2a4000000001b03c295,60d07d7d000000000101ca01,零下神度,求推荐挂机视频,"画作业的时候用，所以不能经常抬头看
比较倾向于长视频，比如电影拉片解说，科普视频和游戏实况。
科普的话不限语种，听了能在我光滑的大脑上留下一点印象就行。游戏的话中英文都可以，最好是mc那种类型的，场景不用太吸睛但是内容有的看。
up主声音要温柔一点最好普通话标准口齿清晰。我比较喜欢的类似吾乃肆玖或者fafaidv那种声音你们听过就知道大概是半死不活但是淡淡幽默的
谢谢！
#求助[话题]# #软件推荐[话题]# #画画[话题]# #挂机[话题]# #集中注意力[话题]# #专注[话题]#","求推荐挂机视频 画作业的时候用，所以不能经常抬头看
比较倾向于长视频，比如电影拉片解说，科普视频和游戏实况。
科普的话不限语种，听了能在我光滑的大脑上留下一点印象就行。游戏的话中英文都可以，最好是mc那种类型的，场景不用太吸睛但是内容有的看。
up主声音要温柔一点最好普通话标准口齿清晰。我比较喜欢的类似吾乃肆玖或者fafaidv那种声音你们听过就知道大概是半死不活但是淡淡幽默的
谢谢！
#求助[话题]# #软件推荐[话题]# #画画[话题]# #挂机[话题]# #集中注意力[话题]# #专注[话题]#",7492,5439,996,313,14240,1757598372000,https://www.xiaohongshu.com/explore/68c2d2a4000000001b03c295?xsec_token=AB56-456EQUBO7aDYwtxb5pdpYY1Kh6CD4iSeuuzS6hrc=&xsec_source=pc_search,长视频
68dbb2210000000005003e6d,68591f16000000001d017fe1,小鸣动漫,兽神之路1~15（75分钟完结爽剧！）,你重生回到三个月前的御兽大典，激活了金手指戳谁谁噶，走上了御兽王之路。#二次元[话题]#  #原创动画[话题]#  #原创动漫[话题]#  #原创漫画[话题]#  #一口气看完系列[话题]#,兽神之路1~15（75分钟完结爽剧！） 你重生回到三个月前的御兽大典，激活了金手指戳谁谁噶，走上了御兽王之路。#二次元[话题]#  #原创动画[话题]#  #原创动漫[话题]#  #原创漫画[话题]#  #一口气看完系列[话题]#,7370,6448,95,301,14214,1759228449000,https://www.xiaohongshu.com/explore/68dbb2210000000005003e6d?xsec_token=ABDTkVRBtOOSSTs-hzn3l0L3TzlFl40qUmIpytu7OzZpg=&xsec_source=pc_search,长视频
68fcc26d000000000703a3c1,5af21f5a11be1040c0a25392,Vickyyy小畅,沉浸式切菜合集！10分钟超长解压纯享版,这一期视频素材搜集了半年哈哈哈哈哈哈#留学生做饭讲究学[话题]# #备餐[话题]# #留学生[话题]# #沉浸式极度舒适[话题]# #解压视频[话题]# #沉浸式解压[话题]# #切菜[话题]# #沉浸式切菜[话题]#,沉浸式切菜合集！10分钟超长解压纯享版 这一期视频素材搜集了半年哈哈哈哈哈哈#留学生做饭讲究学[话题]# #备餐[话题]# #留学生[话题]# #沉浸式极度舒适[话题]# #解压视频[话题]# #沉浸式解压[话题]# #切菜[话题]# #沉浸式切菜[话题]#,7136,591,161,344,8232,1761395309000,https://www.xiaohongshu.com/explore/68fcc26d000000000703a3c1?xsec_token=ABGKHqinM55WZzSCrhQ2QfIRAtympxK3ip4z5hnzCX-EI=&xsec_source=pc_search,长视频
68f4c9380000000003034bc6,60c2110f000000000101d1e4,希原,intp最近有没有新电子榨菜,"intp们打扰一下，电子榨菜告罄，亟需补充。
要求长视频，不求保真但要有趣有逻辑，适合当bgm，哲学历史时政游戏杂谈，开箱或讲故事都可以。比如燕三，奇闻观察室，摸鱼事务所，33，stn等。#INTP[话题]# #无聊找事干[话题]#","intp最近有没有新电子榨菜 intp们打扰一下，电子榨菜告罄，亟需补充。
要求长视频，不求保真但要有趣有逻辑，适合当bgm，哲学历史时政游戏杂谈，开箱或讲故事都可以。比如燕三，奇闻观察室，摸鱼事务所，33，stn等。#INTP[话题]# #无聊找事干[话题]#",7070,9429,1222,509,18230,1760872760000,https://www.xiaohongshu.com/explore/68f4c9380000000003034bc6?xsec_token=ABLSjQmLEFHKXOi9PB3OhtYzw8RuruqzV3xTIefeExnlc=&xsec_source=pc_search,长视频
679a8797000000001703bd0b,56ffa54684edcd7ba30bf1fd,夜伴荒野,荒野建造60分钟合集一次看个够,"谁能拒绝在失眠的时候刷上一集解压的荒野建造，看完保证你能睡上美美的一觉。（荒野建造一口气看完系列，沉浸式荒野建造，完整长视频无解说）纯净版
﻿#解压[话题]#﻿  ﻿#助眠[话题]#﻿  ﻿#荒野建造[话题]#﻿  ﻿#野外生存[话题]#﻿  ﻿#荒野独居[话题]#﻿","荒野建造60分钟合集一次看个够 谁能拒绝在失眠的时候刷上一集解压的荒野建造，看完保证你能睡上美美的一觉。（荒野建造一口气看完系列，沉浸式荒野建造，完整长视频无解说）纯净版
﻿#解压[话题]#﻿  ﻿#助眠[话题]#﻿  ﻿#荒野建造[话题]#﻿  ﻿#野外生存[话题]#﻿  ﻿#荒野独居[话题]#﻿",7034,4069,377,888,12368,1738243806000,https://www.xiaohongshu.com/explore/679a8797000000001703bd0b?xsec_token=ABCBGQ3QQ7IiCI3DDzw5LXKMBzec4dZrlUZO4AL1Vz1oQ=&xsec_source=pc_search,长视频
68fddd540000000004014343,639956820000000026013245,自嘲熊的歌单,超好听的粉丝投稿音乐合集（一个小时版）,"#音乐推荐[话题]# #歌曲推荐[话题]# #音乐分享[话题]# #戴上耳机[话题]# #0:00[时刻]# 心如止水
#2:54[时刻]# 绝对占有  相对自由
#8:11[时刻]# Time machine
#11:34[时刻]# 阳光下的星星
#15:49[时刻]# 太聪明
#20:02[时刻]# After17
#22:26[时刻]# 听夜雨
#25:47[时刻]# 迷宫
#29:09[时刻]# 不值得
#33:36[时刻]# 我爱你
#38:13[时刻]# 有我呢
#42:39[时刻]# 你啊你啊
#48:00[时刻]# 无人知晓的我
#51:25[时刻]# 雨爱
#55:37[时刻]# 孤独患者","超好听的粉丝投稿音乐合集（一个小时版） #音乐推荐[话题]# #歌曲推荐[话题]# #音乐分享[话题]# #戴上耳机[话题]# #0:00[时刻]# 心如止水
#2:54[时刻]# 绝对占有  相对自由
#8:11[时刻]# Time machine
#11:34[时刻]# 阳光下的星星
#15:49[时刻]# 太聪明
#20:02[时刻]# After17
#22:26[时刻]# 听夜雨
#25:47[时刻]# 迷宫
#29:09[时刻]# 不值得
#33:36[时刻]# 我爱你
#38:13[时刻]# 有我呢
#42:39[时刻]# 你啊你啊
#48:00[时刻]# 无人知晓的我
#51:25[时刻]# 雨爱
#55:37[时刻]# 孤独患者",6908,4163,124,230,11425,1761467732000,https://www.xiaohongshu.com/explore/68fddd540000000004014343?xsec_token=ABeohOL003LCjHVisUUwX9MMeaaU9HjhleRHqDUrq9q7k=&xsec_source=pc_search,长视频
68539d4b00000000170363f2,6348da89000000001901d493,？,求推荐不太需要眼睛的,"工作和做手工的时候喜欢放点视频当背景音，想找点不需要太用眼睛看的视频。
个人常看类型：单机恐怖游戏（包括实况和直播录播）
常看游戏类型：日式RPG、MC长期生存、其它单机恐游……
单个视频长度希望不小于三十分钟。
常看的UP：中国BOY、与山、Airly、谜之声、某幻（直播录播）、盒子酸奶（直播录播）
	
另外我最近也在找悬疑类的电视剧（想稍微老点的剧），或者有那种影视剧长解读视频也想了解一下
谢谢大家～
	
已经不知道多少编：真的太多评论了，接下来我就不常回复了，大家就把这个帖子当个互相推荐贴吧～
#求推荐好剧[话题]# #求推荐游戏[话题]# #B站[话题]# #B站UP主[话题]# #单机游戏[话题]#","求推荐不太需要眼睛的 工作和做手工的时候喜欢放点视频当背景音，想找点不需要太用眼睛看的视频。
个人常看类型：单机恐怖游戏（包括实况和直播录播）
常看游戏类型：日式RPG、MC长期生存、其它单机恐游……
单个视频长度希望不小于三十分钟。
常看的UP：中国BOY、与山、Airly、谜之声、某幻（直播录播）、盒子酸奶（直播录播）
	
另外我最近也在找悬疑类的电视剧（想稍微老点的剧），或者有那种影视剧长解读视频也想了解一下
谢谢大家～
	
已经不知道多少编：真的太多评论了，接下来我就不常回复了，大家就把这个帖子当个互相推荐贴吧～
#求推荐好剧[话题]# #求推荐游戏[话题]# #B站[话题]# #B站UP主[话题]# #单机游戏[话题]#",6727,5934,2305,232,15198,1750310220000,https://www.xiaohongshu.com/explore/68539d4b00000000170363f2?xsec_token=ABiNVvipnWC4dVtL8Yo1u_ABL8GlkjtHs3UBqEmkizSKU=&xsec_source=pc_search,长视频
